medicion,tiempo,lambda,reflectancia
702,79.05824609999945,535.1194229186948,0.10552020651179192
702,79.05824609999945,536.2521335178988,0.10398644052976883
702,79.05824609999945,537.3851719310513,0.10228845708089898
702,79.05824609999945,538.5185376479076,0.1017368247104137
702,79.05824609999945,539.6522301582229,0.10269341994970566
702,79.05824609999945,540.7862489517527,0.1040526200488063
702,79.05824609999945,541.9205935182521,0.103922714324013
702,79.05824609999945,543.0552633474764,0.1021425025966598
702,79.05824609999945,544.190257929181,0.10099872179750889
702,79.05824609999945,545.3255767531211,0.10186464333078647
702,79.05824609999945,546.4612193090522,0.10346968189444804
702,79.05824609999945,547.5971850867293,0.10446648034578167
702,79.05824609999945,548.733473575908,0.10490442351939165
702,79.05824609999945,549.8700842663433,0.1051049986267395
702,79.05824609999945,551.0070166477908,0.10518050861493725
