wavelength_nm,reflectance,reflectance_std
551.0070166477908,0.07599386687545773,0.0007176936229128024
551.4618795595583,0.07625224154928809,0.0007105592632584346
551.9167938275929,0.0765428135432202,0.0006931900261077738
552.371759419239,0.0768505733113575,0.0006790681166280971
552.8267763018408,0.07716082921012982,0.0006730117055255828
553.2818444427428,0.07746083531282054,0.0006685480447886878
553.7369638092894,0.07773960232972105,0.000656405471600287
554.1921343688246,0.07798713516238466,0.0006328746264752364
554.6473560886931,0.07819473429896548,0.0006016510152917706
555.102628936239,0.07835720474495617,0.0005711094205229033
555.5579528788068,0.07847631324759553,0.0005498906139960227
556.0133278837407,0.07856348832505393,0.0005421769659042432
556.4687539183851,0.07863943312723475,0.0005453111039323242
556.9242309500844,0.07872948739726535,0.0005526436463677097
557.3797589461828,0.07885584415433326,0.0005588613831117142
557.8353378740248,0.07902980966043345,0.0005619706794364507
558.2909677009548,0.0792477799884097,0.0005612560661157196
558.7466483943167,0.07949304017671942,0.000556194617590436
559.2023799214553,0.07974270870736586,0.0005497154681093183
559.6581622497148,0.07997666653115319,0.0005517107621366641
560.1139953464394,0.08018443388805846,0.0005744916160735625
560.5698791789737,0.08036713249666494,0.0006204795848455548
561.0258137146618,0.08053421624416889,0.0006774172384876932
561.4817989208482,0.08069712904484089,0.0007272631506167915
561.9378347648772,0.08086318673093,0.000755961369435471
562.3939212140929,0.08103243687551746,0.0007568544892251742
562.8500582358402,0.08119857126978569,0.0007307388914049604
563.3062457974627,0.0813530575923974,0.0006857491265990075
563.7624838663054,0.0814903118306309,0.0006360643267641264
564.2187724097123,0.08161139686314382,0.0005959593146867691
564.6751113950278,0.08172444255392608,0.0005706542408027722
565.1315007895962,0.08184141956028992,0.0005548257388937271
565.587940560762,0.08197252656176221,0.0005429440644905714
566.0444306758693,0.08212065072175609,0.0005369095280023265
566.5009711022626,0.08227858423801487,0.0005395983879757912
566.9575618072863,0.08243068982777975,0.0005445574767032279
567.4142027582845,0.08255878663823517,0.0005397397189985809
